order_id,vendor,vehicle_type,origin_city,destination_city,shipment_date,planned_delivery,actual_delivery,distance_km,weather_condition,traffic_condition,vendor_delay_score,hour_of_day,day_of_week,holiday_flag,pickup_delay_minutes,driver_rating,vehicle_age_years,order_weight_kg,num_packages,order_priority,road_type,is_delayed
ORD_101711,XpressBees,Van,Hyderabad,Chennai,2025-06-15 03:48:25,2025-06-15 04:48:25,2025-06-15 04:48:25,60,Rain,Moderate,0.39,3,6,0,0,4.5,7,44.81,7,Express,Urban,0
ORD_101712,Shadowfax,Tempo,Pune,Hyderabad,2025-06-19 20:48:25,2025-06-20 19:48:25,2025-06-20 23:48:25,1048,Fog,Light,0.34,20,3,0,0,3.6,4,44.6,9,Standard,Rural,0
ORD_101713,Delhivery,Bike,Kolkata,Chennai,2025-07-08 00:48:25,2025-07-08 18:48:25,2025-07-08 20:48:25,1012,Storm,Moderate,0.35,0,1,0,0,4.2,2,6.2,1,Standard,Highway,0
ORD_101714,Shadowfax,Bike,Mumbai,Chennai,2025-07-10 07:48:25,2025-07-11 21:48:25,2025-07-11 21:48:25,1154,Clear,Light,0.26,7,3,0,0,4.2,10,43.24,4,Standard,Highway,0
ORD_101715,Delhivery,Bike,Kolkata,Bangalore,2025-06-21 03:48:25,2025-06-21 04:48:25,2025-06-21 06:48:25,64,Rain,Heavy,0.12,3,5,0,0,3.9,4,48.53,2,Express,Urban,0
ORD_101716,Shadowfax,Tempo,Kolkata,Chennai,2025-06-28 08:48:25,2025-06-29 09:48:25,2025-06-29 13:48:25,1162,Fog,Light,0.49,8,5,0,0,2.8,5,36.46,5,Standard,Urban,0
ORD_101717,EcomExpress,Van,Pune,Kolkata,2025-07-03 13:48:25,2025-07-04 00:48:25,2025-07-04 00:48:25,682,Fog,Light,0.35,13,3,0,0,3.1,1,18.14,9,Standard,Highway,0
ORD_101718,BlueDart,Bike,Pune,Delhi,2025-06-22 22:48:25,2025-06-23 01:48:25,2025-06-23 01:48:25,131,Rain,Moderate,0.34,22,6,0,0,3.0,6,46.68,1,Standard,Urban,0
ORD_101719,XpressBees,Mini Truck,Delhi,Chennai,2025-07-02 21:48:25,2025-07-03 17:48:25,2025-07-04 01:48:25,1115,Clear,Light,0.44,21,2,0,0,3.1,5,30.26,10,Standard,Highway,1
ORD_101720,BlueDart,Van,Pune,Mumbai,2025-06-18 12:48:25,2025-06-19 04:48:25,2025-06-19 06:48:25,726,Fog,Heavy,0.54,12,2,0,0,3.6,8,44.46,8,Standard,Highway,0
ORD_101721,Shadowfax,Van,Mumbai,Kolkata,2025-07-04 06:48:25,2025-07-04 13:48:25,2025-07-05 01:48:25,272,Fog,Moderate,0.51,6,4,0,0,4.8,10,46.99,5,Express,Rural,1
ORD_101722,Shadowfax,Van,Mumbai,Hyderabad,2025-07-05 20:48:25,2025-07-05 22:48:25,2025-07-05 22:48:25,107,Rain,Light,0.48,20,5,0,0,4.1,4,15.65,9,Standard,Highway,0
ORD_101723,XpressBees,Van,Bangalore,Hyderabad,2025-06-19 09:48:25,2025-06-20 01:48:25,2025-06-20 13:48:25,826,Rain,Moderate,0.53,9,3,0,15,3.5,6,19.86,5,Standard,Highway,1
ORD_101724,BlueDart,Bike,Kolkata,Pune,2025-07-09 06:48:25,2025-07-09 22:48:25,2025-07-10 02:48:25,706,Storm,Moderate,0.51,6,2,0,0,4.7,9,47.99,7,Standard,Highway,0
ORD_101725,Shadowfax,Bike,Chennai,Hyderabad,2025-06-23 18:48:25,2025-06-24 12:48:25,2025-06-24 20:48:25,1085,Fog,Moderate,0.4,18,0,0,0,4.4,6,2.1,4,Standard,Urban,1
ORD_101726,XpressBees,Mini Truck,Mumbai,Pune,2025-06-13 22:48:25,2025-06-14 20:48:25,2025-06-14 20:48:25,787,Rain,Light,0.35,22,4,0,0,3.5,10,9.32,5,Standard,Highway,0
ORD_101727,EcomExpress,Mini Truck,Mumbai,Hyderabad,2025-06-21 19:48:25,2025-06-22 11:48:25,2025-06-22 11:48:25,701,Fog,Light,0.38,19,5,0,0,3.3,7,29.84,1,Express,Urban,0
ORD_101728,Shadowfax,Mini Truck,Kolkata,Hyderabad,2025-06-20 19:48:25,2025-06-21 05:48:25,2025-06-21 13:48:25,438,Clear,Light,0.55,19,4,0,5,3.3,0,29.77,2,Standard,Urban,1
ORD_101729,EcomExpress,Mini Truck,Hyderabad,Delhi,2025-06-28 16:48:25,2025-06-29 23:48:25,2025-06-29 23:48:25,1124,Rain,Light,0.21,16,5,0,0,3.0,2,13.78,9,Express,Highway,0
ORD_101730,XpressBees,Bike,Chennai,Bangalore,2025-06-14 12:48:25,2025-06-14 12:48:25,2025-06-14 14:48:25,56,Rain,Moderate,0.16,12,5,0,15,3.2,7,41.71,8,Standard,Rural,0
ORD_101731,EcomExpress,Van,Pune,Mumbai,2025-07-09 15:48:25,2025-07-09 16:48:25,2025-07-10 16:48:25,58,Fog,Heavy,0.39,15,2,0,10,3.2,9,21.91,1,Standard,Urban,1
ORD_101732,Shadowfax,Bike,Bangalore,Chennai,2025-06-21 05:48:25,2025-06-22 18:48:25,2025-06-22 20:48:25,1119,Rain,Light,0.2,5,5,0,0,4.9,1,16.51,6,Express,Rural,0
ORD_101733,Delhivery,Bike,Kolkata,Hyderabad,2025-06-23 07:48:25,2025-06-23 16:48:25,2025-06-23 18:48:25,351,Clear,Moderate,0.38,7,0,0,0,3.2,5,3.72,1,Standard,Rural,0
ORD_101734,Shadowfax,Mini Truck,Mumbai,Bangalore,2025-07-08 16:48:25,2025-07-10 00:48:25,2025-07-10 00:48:25,1105,Fog,Moderate,0.44,16,1,0,0,4.3,10,8.44,1,Standard,Urban,0
ORD_101735,Delhivery,Mini Truck,Kolkata,Delhi,2025-06-21 18:48:25,2025-06-23 07:48:25,2025-06-23 07:48:25,1393,Rain,Moderate,0.13,18,5,0,0,3.5,1,7.15,8,Standard,Highway,0
ORD_101736,Delhivery,Bike,Bangalore,Pune,2025-06-19 23:48:25,2025-06-20 03:48:25,2025-06-20 05:48:25,258,Rain,Light,0.1,23,3,0,15,2.5,10,44.26,3,Standard,Highway,0
ORD_101737,BlueDart,Van,Pune,Hyderabad,2025-07-03 17:48:25,2025-07-04 11:48:25,2025-07-04 19:48:25,848,Clear,Heavy,0.18,17,3,0,0,4.9,10,44.53,10,Standard,Rural,1
ORD_101738,BlueDart,Tempo,Mumbai,Kolkata,2025-06-25 15:48:25,2025-06-25 21:48:25,2025-06-25 23:48:25,206,Fog,Light,0.58,15,2,0,5,3.6,5,48.93,8,Express,Highway,0
ORD_101739,BlueDart,Mini Truck,Kolkata,Mumbai,2025-06-23 03:48:25,2025-06-23 20:48:25,2025-06-24 00:48:25,996,Fog,Heavy,0.51,3,0,0,30,2.8,8,34.9,8,Standard,Urban,0
ORD_101740,Shadowfax,Mini Truck,Delhi,Pune,2025-06-11 14:48:25,2025-06-12 17:48:25,2025-06-13 01:48:25,1331,Storm,Heavy,0.44,14,2,0,0,4.1,8,10.86,5,Standard,Rural,1
ORD_101741,Shadowfax,Tempo,Kolkata,Mumbai,2025-07-06 15:48:25,2025-07-07 07:48:25,2025-07-07 15:48:25,713,Storm,Heavy,0.36,15,6,0,0,3.9,8,34.7,6,Standard,Highway,1
ORD_101742,Shadowfax,Bike,Pune,Kolkata,2025-07-08 23:48:25,2025-07-09 06:48:25,2025-07-09 06:48:25,375,Clear,Light,0.38,23,1,0,0,3.7,6,18.59,5,Standard,Highway,0
ORD_101743,Shadowfax,Mini Truck,Kolkata,Chennai,2025-06-30 22:48:25,2025-06-30 23:48:25,2025-07-01 01:48:25,91,Clear,Heavy,0.29,22,0,0,0,4.1,10,22.3,10,Express,Highway,0
ORD_101744,Delhivery,Van,Pune,Bangalore,2025-06-18 20:48:25,2025-06-20 09:48:25,2025-06-20 09:48:25,1307,Rain,Moderate,0.31,20,2,0,0,4.3,9,13.54,1,Standard,Rural,0
ORD_101745,Shadowfax,Tempo,Chennai,Pune,2025-06-29 19:48:25,2025-06-30 14:48:25,2025-06-30 18:48:25,716,Rain,Moderate,0.23,19,6,0,0,3.9,9,26.18,2,Standard,Rural,0
ORD_101746,Shadowfax,Mini Truck,Chennai,Delhi,2025-06-15 03:48:25,2025-06-15 14:48:25,2025-06-15 14:48:25,385,Fog,Heavy,0.37,3,6,0,0,4.2,5,13.11,8,Express,Highway,0
ORD_101747,Shadowfax,Bike,Kolkata,Chennai,2025-06-30 00:48:25,2025-07-01 03:48:25,2025-07-01 03:48:25,1119,Storm,Heavy,0.45,0,0,0,0,3.2,9,19.11,7,Standard,Rural,0
ORD_101748,EcomExpress,Mini Truck,Mumbai,Hyderabad,2025-07-07 06:48:25,2025-07-07 09:48:25,2025-07-07 09:48:25,150,Rain,Moderate,0.22,6,0,0,0,3.1,2,47.39,4,Standard,Highway,0
ORD_101749,Delhivery,Tempo,Kolkata,Mumbai,2025-07-05 22:48:25,2025-07-06 21:48:25,2025-07-07 05:48:25,999,Rain,Heavy,0.24,22,5,0,0,4.8,4,4.11,10,Standard,Urban,1
ORD_101750,XpressBees,Mini Truck,Bangalore,Hyderabad,2025-07-10 17:48:25,2025-07-11 15:48:25,2025-07-11 15:48:25,891,Fog,Moderate,0.07,17,3,0,0,3.8,8,21.63,10,Standard,Urban,0
ORD_101751,EcomExpress,Tempo,Mumbai,Hyderabad,2025-06-26 19:48:25,2025-06-27 11:48:25,2025-06-27 19:48:25,955,Fog,Light,0.27,19,3,0,0,2.7,4,22.08,8,Express,Urban,1
ORD_101752,EcomExpress,Mini Truck,Delhi,Chennai,2025-06-18 22:48:25,2025-06-19 21:48:25,2025-06-19 23:48:25,941,Storm,Heavy,0.59,22,2,0,0,3.9,6,41.22,1,Standard,Highway,0
ORD_101753,BlueDart,Van,Delhi,Hyderabad,2025-06-30 00:48:25,2025-06-30 08:48:25,2025-06-30 08:48:25,402,Rain,Moderate,0.4,0,0,0,0,4.5,4,8.16,4,Standard,Highway,0
ORD_101754,XpressBees,Bike,Chennai,Mumbai,2025-06-11 20:48:25,2025-06-12 04:48:25,2025-06-12 06:48:25,328,Rain,Heavy,0.38,20,2,0,10,4.2,2,37.1,9,Standard,Urban,0
ORD_101755,Delhivery,Mini Truck,Bangalore,Pune,2025-07-05 15:48:25,2025-07-07 06:48:25,2025-07-07 06:48:25,1313,Storm,Moderate,0.48,15,5,0,0,3.6,4,15.97,10,Express,Highway,0
ORD_101756,Shadowfax,Tempo,Pune,Chennai,2025-06-27 04:48:25,2025-06-27 10:48:25,2025-06-27 14:48:25,374,Rain,Light,0.3,4,4,0,5,2.7,9,33.0,1,Express,Highway,0
ORD_101757,BlueDart,Van,Pune,Chennai,2025-06-25 18:48:25,2025-06-26 10:48:25,2025-06-26 12:48:25,681,Storm,Moderate,0.19,18,2,0,15,2.6,2,21.19,7,Express,Highway,0
ORD_101758,Delhivery,Bike,Mumbai,Bangalore,2025-06-13 09:48:25,2025-06-14 04:48:25,2025-06-14 12:48:25,1109,Storm,Moderate,0.11,9,4,0,0,4.9,1,39.55,7,Standard,Rural,1
ORD_101759,XpressBees,Bike,Hyderabad,Bangalore,2025-06-22 19:48:25,2025-06-23 12:48:25,2025-06-24 00:48:25,997,Fog,Moderate,0.38,19,6,0,0,4.3,4,46.07,6,Standard,Rural,1
ORD_101760,Shadowfax,Bike,Delhi,Chennai,2025-07-06 18:48:25,2025-07-07 17:48:25,2025-07-07 21:48:25,759,Clear,Moderate,0.21,18,6,0,0,3.0,4,0.53,10,Standard,Rural,0
ORD_101761,BlueDart,Tempo,Chennai,Delhi,2025-07-09 06:48:25,2025-07-09 12:48:25,2025-07-09 14:48:25,262,Storm,Light,0.48,6,2,0,0,4.0,3,46.44,7,Standard,Urban,0
ORD_101762,BlueDart,Tempo,Chennai,Mumbai,2025-07-08 05:48:25,2025-07-08 15:48:25,2025-07-08 15:48:25,617,Clear,Light,0.28,5,1,0,15,4.1,9,18.51,4,Standard,Rural,0
ORD_101763,Shadowfax,Tempo,Bangalore,Pune,2025-07-04 03:48:25,2025-07-05 06:48:25,2025-07-05 14:48:25,1287,Fog,Heavy,0.26,3,4,0,5,3.1,1,18.66,3,Standard,Highway,1
ORD_101764,BlueDart,Tempo,Delhi,Mumbai,2025-07-10 09:48:25,2025-07-10 20:48:25,2025-07-10 22:48:25,614,Rain,Moderate,0.32,9,3,0,0,2.7,5,29.97,7,Standard,Rural,0
ORD_101765,EcomExpress,Tempo,Pune,Kolkata,2025-07-07 06:48:25,2025-07-08 01:48:25,2025-07-08 03:48:25,664,Rain,Moderate,0.58,6,0,0,15,3.7,3,22.23,8,Express,Highway,0
ORD_101766,Delhivery,Mini Truck,Chennai,Kolkata,2025-06-11 23:48:25,2025-06-12 23:48:25,2025-06-13 11:48:25,1376,Fog,Moderate,0.56,23,2,0,0,4.6,8,18.78,4,Express,Urban,1
ORD_101767,BlueDart,Van,Pune,Bangalore,2025-06-21 05:48:25,2025-06-22 02:48:25,2025-06-22 06:48:25,893,Clear,Moderate,0.23,5,5,0,0,3.5,9,4.52,5,Standard,Urban,0
ORD_101768,EcomExpress,Mini Truck,Kolkata,Hyderabad,2025-06-16 02:48:25,2025-06-16 07:48:25,2025-06-16 07:48:25,304,Rain,Light,0.16,2,0,0,10,3.4,3,24.21,9,Standard,Urban,0
ORD_101769,EcomExpress,Tempo,Pune,Bangalore,2025-07-03 12:48:25,2025-07-03 18:48:25,2025-07-03 22:48:25,281,Clear,Light,0.16,12,3,0,5,2.9,0,31.42,1,Standard,Urban,0
ORD_101770,Delhivery,Mini Truck,Kolkata,Mumbai,2025-07-09 01:48:25,2025-07-10 03:48:25,2025-07-10 11:48:25,1155,Clear,Heavy,0.16,1,2,0,0,3.4,9,12.49,10,Express,Highway,1
ORD_101771,Shadowfax,Van,Delhi,Bangalore,2025-07-02 16:48:25,2025-07-02 22:48:25,2025-07-03 00:48:25,247,Storm,Light,0.31,16,2,0,0,4.2,7,48.93,9,Standard,Urban,0
ORD_101772,Shadowfax,Mini Truck,Delhi,Mumbai,2025-06-11 11:48:25,2025-06-12 12:48:25,2025-06-12 12:48:25,1044,Rain,Moderate,0.56,11,2,0,10,3.1,5,8.31,9,Express,Urban,0
ORD_101773,XpressBees,Tempo,Mumbai,Pune,2025-07-07 03:48:25,2025-07-07 11:48:25,2025-07-07 23:48:25,495,Storm,Moderate,0.16,3,0,0,10,4.5,0,24.79,9,Express,Urban,1
ORD_101774,XpressBees,Mini Truck,Pune,Delhi,2025-06-18 01:48:25,2025-06-18 23:48:25,2025-06-19 23:48:25,1291,Fog,Heavy,0.13,1,2,0,15,4.0,1,2.61,10,Standard,Urban,1
ORD_101775,Shadowfax,Bike,Bangalore,Delhi,2025-07-01 10:48:25,2025-07-02 23:48:25,2025-07-03 03:48:25,1247,Storm,Moderate,0.1,10,1,0,0,4.1,2,15.76,7,Express,Rural,0
ORD_101776,Shadowfax,Bike,Mumbai,Delhi,2025-06-24 04:48:25,2025-06-24 17:48:25,2025-06-25 05:48:25,768,Clear,Moderate,0.31,4,1,0,0,3.6,8,8.97,5,Express,Rural,1
ORD_101777,XpressBees,Tempo,Delhi,Kolkata,2025-07-06 03:48:25,2025-07-06 04:48:25,2025-07-06 04:48:25,57,Rain,Light,0.57,3,6,0,0,3.7,3,10.96,8,Express,Highway,0
ORD_101778,Delhivery,Mini Truck,Mumbai,Chennai,2025-06-11 19:48:25,2025-06-12 03:48:25,2025-06-12 03:48:25,306,Rain,Moderate,0.52,19,2,0,0,3.5,7,31.34,5,Standard,Highway,0
ORD_101779,Delhivery,Bike,Mumbai,Chennai,2025-06-27 11:48:25,2025-06-28 07:48:25,2025-06-28 09:48:25,743,Clear,Moderate,0.2,11,4,0,0,4.9,4,31.13,5,Standard,Urban,0
ORD_101780,Delhivery,Van,Delhi,Bangalore,2025-06-11 21:48:25,2025-06-12 01:48:25,2025-06-12 03:48:25,179,Rain,Moderate,0.57,21,2,0,0,4.3,6,46.37,8,Standard,Highway,0
ORD_101781,EcomExpress,Tempo,Chennai,Delhi,2025-06-16 02:48:25,2025-06-16 17:48:25,2025-06-16 17:48:25,932,Storm,Heavy,0.49,2,0,0,5,4.1,4,24.75,7,Standard,Urban,0
ORD_101782,XpressBees,Bike,Pune,Chennai,2025-06-23 13:48:25,2025-06-24 20:48:25,2025-06-24 20:48:25,1343,Fog,Light,0.5,13,0,0,0,4.1,7,43.57,6,Standard,Rural,0
ORD_101783,EcomExpress,Bike,Bangalore,Delhi,2025-06-25 22:48:25,2025-06-26 06:48:25,2025-06-26 06:48:25,318,Storm,Moderate,0.27,22,2,0,0,4.4,7,28.16,10,Express,Urban,0
ORD_101784,Shadowfax,Tempo,Kolkata,Hyderabad,2025-07-09 14:48:25,2025-07-11 02:48:25,2025-07-11 04:48:25,1229,Rain,Moderate,0.19,14,2,0,0,4.3,2,8.55,7,Standard,Highway,0
ORD_101785,XpressBees,Mini Truck,Mumbai,Chennai,2025-06-28 00:48:25,2025-06-28 18:48:25,2025-06-28 18:48:25,906,Fog,Light,0.34,0,5,0,0,3.2,4,40.82,8,Express,Highway,0
ORD_101786,BlueDart,Mini Truck,Hyderabad,Chennai,2025-06-30 11:48:25,2025-07-01 04:48:25,2025-07-01 16:48:25,749,Clear,Moderate,0.23,11,0,0,5,3.4,2,12.59,9,Express,Urban,1
ORD_101787,BlueDart,Van,Chennai,Kolkata,2025-06-29 06:48:25,2025-06-30 07:48:25,2025-06-30 07:48:25,851,Storm,Light,0.26,6,6,0,5,3.2,9,20.03,5,Standard,Highway,0
ORD_101788,BlueDart,Tempo,Bangalore,Kolkata,2025-07-08 01:48:25,2025-07-08 13:48:25,2025-07-08 13:48:25,597,Fog,Heavy,0.38,1,1,0,0,3.6,9,25.43,9,Standard,Highway,0
ORD_101789,EcomExpress,Bike,Bangalore,Kolkata,2025-06-12 01:48:25,2025-06-12 14:48:25,2025-06-12 14:48:25,415,Fog,Moderate,0.24,1,3,0,0,4.6,5,27.92,2,Standard,Highway,0
ORD_101790,BlueDart,Mini Truck,Delhi,Mumbai,2025-07-01 19:48:25,2025-07-02 09:48:25,2025-07-02 11:48:25,772,Storm,Light,0.26,19,1,0,0,4.5,8,22.49,1,Standard,Highway,0
ORD_101791,Delhivery,Mini Truck,Pune,Chennai,2025-06-13 01:48:25,2025-06-14 00:48:25,2025-06-14 04:48:25,1341,Rain,Heavy,0.19,1,4,0,0,3.4,2,16.65,3,Standard,Urban,0
ORD_101792,Shadowfax,Tempo,Mumbai,Delhi,2025-07-04 15:48:25,2025-07-05 00:48:25,2025-07-05 02:48:25,508,Fog,Moderate,0.34,15,4,0,10,2.6,1,48.91,4,Standard,Highway,0
ORD_101793,EcomExpress,Mini Truck,Hyderabad,Bangalore,2025-06-12 05:48:25,2025-06-13 04:48:25,2025-06-13 08:48:25,1389,Storm,Moderate,0.52,5,3,0,0,3.8,7,47.64,6,Express,Highway,0
ORD_101794,XpressBees,Van,Bangalore,Delhi,2025-07-04 21:48:25,2025-07-06 04:48:25,2025-07-06 12:48:25,1233,Clear,Heavy,0.26,21,4,0,10,4.5,8,13.08,5,Standard,Highway,1
ORD_101795,Shadowfax,Tempo,Chennai,Mumbai,2025-06-20 04:48:25,2025-06-21 00:48:25,2025-06-21 00:48:25,1244,Rain,Heavy,0.39,4,4,0,10,4.2,8,5.15,1,Standard,Rural,0
ORD_101796,Delhivery,Bike,Pune,Hyderabad,2025-06-22 23:48:25,2025-06-23 10:48:25,2025-06-23 14:48:25,375,Clear,Moderate,0.12,23,6,0,5,3.0,10,30.46,7,Standard,Urban,0
ORD_101797,Shadowfax,Bike,Bangalore,Kolkata,2025-06-22 21:48:25,2025-06-22 23:48:25,2025-06-22 23:48:25,135,Fog,Moderate,0.32,21,6,0,0,4.7,9,5.75,6,Standard,Highway,0
ORD_101798,EcomExpress,Van,Pune,Bangalore,2025-06-26 15:48:25,2025-06-27 16:48:25,2025-06-27 16:48:25,1351,Clear,Light,0.56,15,3,0,0,2.6,4,3.75,5,Express,Rural,0
ORD_101799,Delhivery,Tempo,Hyderabad,Mumbai,2025-06-15 02:48:25,2025-06-16 03:48:25,2025-06-16 11:48:25,1332,Storm,Heavy,0.18,2,6,0,0,4.8,8,11.47,7,Standard,Rural,1
ORD_101800,Delhivery,Mini Truck,Mumbai,Chennai,2025-07-10 10:48:25,2025-07-11 13:48:25,2025-07-11 21:48:25,1266,Rain,Moderate,0.59,10,3,0,0,4.5,2,37.17,8,Express,Highway,1
ORD_101801,Delhivery,Tempo,Kolkata,Delhi,2025-07-03 18:48:25,2025-07-04 09:48:25,2025-07-04 13:48:25,637,Rain,Heavy,0.54,18,3,0,5,4.1,0,37.79,9,Standard,Highway,0
ORD_101802,XpressBees,Van,Hyderabad,Kolkata,2025-06-24 20:48:25,2025-06-25 21:48:25,2025-06-25 21:48:25,1384,Clear,Moderate,0.19,20,1,0,0,4.0,6,27.14,5,Standard,Highway,0
ORD_101803,Shadowfax,Van,Pune,Delhi,2025-07-03 22:48:25,2025-07-04 20:48:25,2025-07-05 00:48:25,1075,Rain,Moderate,0.2,22,3,0,0,4.9,3,8.8,10,Standard,Highway,0
ORD_101804,Delhivery,Van,Chennai,Delhi,2025-06-14 05:48:25,2025-06-15 16:48:25,2025-06-15 20:48:25,1487,Storm,Moderate,0.56,5,5,0,0,3.4,3,7.06,6,Standard,Rural,0
ORD_101805,Delhivery,Tempo,Pune,Hyderabad,2025-06-12 18:48:25,2025-06-12 19:48:25,2025-06-12 19:48:25,74,Fog,Heavy,0.31,18,3,0,15,4.0,8,17.47,3,Standard,Urban,0
ORD_101806,Shadowfax,Van,Kolkata,Pune,2025-07-06 11:48:25,2025-07-07 09:48:25,2025-07-07 11:48:25,763,Fog,Light,0.23,11,6,0,5,4.4,9,4.87,8,Standard,Urban,0
ORD_101807,XpressBees,Bike,Kolkata,Hyderabad,2025-06-30 02:48:25,2025-06-30 04:48:25,2025-06-30 06:48:25,89,Storm,Moderate,0.38,2,0,0,0,3.9,10,5.68,1,Standard,Highway,0
ORD_101808,XpressBees,Tempo,Hyderabad,Pune,2025-06-21 02:48:25,2025-06-22 09:48:25,2025-06-22 13:48:25,1271,Fog,Light,0.17,2,5,0,0,4.4,2,5.33,4,Standard,Rural,0
ORD_101809,BlueDart,Bike,Delhi,Kolkata,2025-06-15 19:48:25,2025-06-15 21:48:25,2025-06-16 05:48:25,140,Fog,Moderate,0.6,19,6,0,0,3.4,7,43.85,2,Standard,Rural,1
ORD_101810,EcomExpress,Bike,Delhi,Bangalore,2025-06-14 07:48:25,2025-06-14 09:48:25,2025-06-14 11:48:25,120,Fog,Light,0.16,7,5,0,0,3.3,2,38.86,8,Standard,Highway,0
ORD_101811,BlueDart,Tempo,Pune,Hyderabad,2025-06-22 18:48:25,2025-06-23 07:48:25,2025-06-23 07:48:25,541,Clear,Moderate,0.58,18,6,0,0,2.7,9,24.69,4,Express,Urban,0
ORD_101812,Shadowfax,Van,Bangalore,Hyderabad,2025-06-20 07:48:25,2025-06-20 18:48:25,2025-06-20 20:48:25,599,Clear,Moderate,0.34,7,4,0,0,4.3,4,18.29,8,Standard,Highway,0
ORD_101813,BlueDart,Bike,Chennai,Mumbai,2025-06-22 00:48:25,2025-06-23 08:48:25,2025-06-23 08:48:25,1373,Clear,Moderate,0.06,0,6,0,0,2.7,7,2.92,2,Standard,Urban,0
ORD_101814,XpressBees,Tempo,Kolkata,Chennai,2025-07-02 11:48:25,2025-07-03 18:48:25,2025-07-03 20:48:25,934,Clear,Light,0.08,11,2,0,5,2.6,9,39.91,6,Standard,Highway,0
ORD_101815,EcomExpress,Van,Bangalore,Delhi,2025-07-06 14:48:25,2025-07-07 10:48:25,2025-07-07 14:48:25,901,Rain,Moderate,0.51,14,6,0,0,4.3,7,8.97,8,Standard,Highway,0
ORD_101816,Delhivery,Van,Chennai,Hyderabad,2025-06-19 01:48:25,2025-06-20 14:48:25,2025-06-20 14:48:25,1333,Storm,Moderate,0.26,1,3,0,5,4.4,7,11.97,3,Express,Highway,0
ORD_101817,Delhivery,Tempo,Kolkata,Hyderabad,2025-06-24 18:48:25,2025-06-26 04:48:25,2025-06-26 04:48:25,1456,Rain,Light,0.17,18,1,0,0,3.2,6,46.87,5,Express,Urban,0
ORD_101818,BlueDart,Mini Truck,Delhi,Chennai,2025-06-13 16:48:25,2025-06-14 14:48:25,2025-06-15 02:48:25,1331,Clear,Heavy,0.59,16,4,0,0,2.6,0,2.06,2,Standard,Urban,1
ORD_101819,XpressBees,Tempo,Bangalore,Pune,2025-06-23 05:48:25,2025-06-23 21:48:25,2025-06-23 21:48:25,989,Clear,Light,0.37,5,0,0,5,3.2,8,41.4,2,Standard,Highway,0
ORD_101820,Shadowfax,Bike,Pune,Chennai,2025-07-01 16:48:25,2025-07-01 21:48:25,2025-07-02 09:48:25,277,Storm,Moderate,0.09,16,1,0,30,3.0,3,16.06,3,Standard,Highway,1
ORD_101821,EcomExpress,Mini Truck,Bangalore,Pune,2025-07-03 21:48:25,2025-07-04 02:48:25,2025-07-04 02:48:25,269,Clear,Heavy,0.29,21,3,0,5,4.8,4,34.62,1,Standard,Urban,0
ORD_101822,BlueDart,Tempo,Pune,Bangalore,2025-07-09 17:48:25,2025-07-10 06:48:25,2025-07-10 08:48:25,523,Rain,Moderate,0.19,17,2,0,0,4.9,4,32.65,1,Standard,Highway,0
ORD_101823,Delhivery,Mini Truck,Chennai,Mumbai,2025-06-13 02:48:25,2025-06-14 16:48:25,2025-06-14 16:48:25,1380,Fog,Light,0.22,2,4,0,0,3.0,6,9.41,6,Standard,Highway,0
ORD_101824,BlueDart,Van,Bangalore,Mumbai,2025-07-02 01:48:25,2025-07-02 22:48:25,2025-07-02 22:48:25,635,Clear,Light,0.12,1,2,0,0,4.9,6,43.68,2,Standard,Urban,0
ORD_101825,XpressBees,Bike,Bangalore,Pune,2025-06-22 11:48:25,2025-06-23 10:48:25,2025-06-23 10:48:25,1369,Clear,Light,0.34,11,6,0,5,3.5,1,30.09,5,Standard,Rural,0
ORD_101826,Delhivery,Tempo,Hyderabad,Chennai,2025-06-23 12:48:25,2025-06-24 03:48:25,2025-06-24 03:48:25,630,Storm,Moderate,0.38,12,0,0,0,3.9,7,21.75,8,Express,Highway,0
ORD_101827,Delhivery,Van,Chennai,Delhi,2025-06-24 19:48:25,2025-06-25 19:48:25,2025-06-25 19:48:25,1180,Storm,Moderate,0.36,19,1,0,0,3.6,0,38.2,6,Standard,Highway,0
ORD_101828,EcomExpress,Van,Kolkata,Mumbai,2025-06-12 06:48:25,2025-06-13 06:48:25,2025-06-13 08:48:25,1424,Clear,Heavy,0.56,6,3,0,0,4.3,0,12.45,10,Standard,Urban,0
ORD_101829,XpressBees,Tempo,Mumbai,Kolkata,2025-07-02 06:48:25,2025-07-03 18:48:25,2025-07-03 22:48:25,1116,Clear,Light,0.35,6,2,0,0,2.9,1,43.07,1,Express,Urban,0
ORD_101830,XpressBees,Mini Truck,Chennai,Mumbai,2025-06-19 18:48:25,2025-06-20 06:48:25,2025-06-20 08:48:25,680,Rain,Moderate,0.06,18,3,0,0,4.9,3,6.3,1,Standard,Rural,0
ORD_101831,Delhivery,Tempo,Kolkata,Mumbai,2025-07-10 14:48:25,2025-07-11 18:48:25,2025-07-11 18:48:25,1125,Rain,Moderate,0.58,14,3,0,10,3.4,0,44.6,10,Standard,Rural,0
ORD_101832,Shadowfax,Bike,Delhi,Hyderabad,2025-06-23 13:48:25,2025-06-23 21:48:25,2025-06-24 05:48:25,431,Clear,Moderate,0.24,13,0,0,0,3.8,4,11.8,8,Express,Urban,1
